EmployeeId;InventoryId;CountItem
9091;14;1
9091;336;1
9091;348;1
9091;437;1
9091;458;1
9091;1296;1
9091;2515;1
9092;4;1
9092;14;1
9092;32;1
9092;314;1
9092;3550;1
9092;3753;1
9092;4792;1
9092;4813;1
9092;4824;1
9092;4828;1
9092;4939;1
9092;5052;1
9092;5057;1
9092;5083;1
9093;4;1
9093;12;1
9093;14;1
9093;314;1
9093;341;1
9093;377;1
9093;395;1
9093;2515;1
9093;2531;1
9093;3587;1
9093;3650;1
9093;3660;1
9093;3670;1
9093;3755;1
9093;6132;1
9093;9622;1
9097;442;1
9097;2484;1
9099;398;1
9099;442;1
9099;2502;1
9099;3672;1
9100;442;1
9100;2481;1
9103;7506;1
9104;5083;1
9112;3552;1
9112;3684;1
9112;3733;1
9114;3667;1
9115;3623;1
9115;11854;1
9116;4;1
9116;314;1
9116;3638;1
9116;3681;1
9116;3724;1
9120;3686;1
9121;32;1
9121;393;1
9121;466;1
9122;68;1
9122;355;1
9122;2502;1
9122;2531;1
9122;3680;1
9122;10678;1
9124;14;1
9124;32;1
9124;201;1
9124;257;1
9124;314;1
9124;447;1
9124;448;1
9124;3770;1
9124;5083;1
9124;6127;1
9124;6198;1
9126;2489;1
9126;3652;1
9130;354;1
9130;377;1
9130;384;1
9131;4;1
9131;314;1
9131;3760;1
9132;4;1
9132;32;1
9132;314;1
9132;2462;1
9132;3762;1
9134;72;1
9134;354;1
9134;460;1
9134;3552;1
9134;3564;1
9134;3683;1
9134;8567;1
9136;4;1
9136;314;1
9136;343;1
9136;412;1
9136;3755;1
9136;3757;1
9136;3785;1
9136;11694;1
9138;14;1
9138;219;1
9138;1383;1
9138;3553;1
9138;3632;1
9138;4785;1
9138;5027;1
9140;3687;1
9145;7448;1
9148;4;1
9148;14;1
9148;169;1
9148;314;1
9148;328;1
9148;344;1
9148;367;1
9148;3579;1
9148;3714;1
9148;3754;1
9148;4798;1
9148;5038;1
9149;4;1
9149;22;1
9149;32;1
9149;247;1
9149;341;1
9149;377;1
9153;1;1
9153;116;1
9153;2444;1
9154;4;1
9154;14;1
9154;455;1
9154;2602;1
9154;2636;1
9154;2637;1
9154;2692;1
9155;4;1
9155;14;1
9155;314;1
9155;322;1
9155;2533;1
9166;11854;1
9167;2512;1
9167;3564;1
9167;3705;1
9167;5030;1
9175;4;1
9175;314;1
9175;3692;1
9175;5005;1
9177;5083;1
9182;4;1
9182;3777;1
9185;314;1
9185;345;1
9185;347;1
9185;444;1
9185;1276;1
9185;1281;1
9185;3782;1
9187;4;1
9187;14;1
9187;237;1
9187;314;1
9187;1399;1
9188;14;1
9188;54;1
9188;2582;1
9188;2583;1
9188;2584;1
9188;2585;1
9188;2587;1
9188;2612;1
9188;2613;1
9188;2614;1
9188;2617;1
9188;2619;1
9188;3745;1
9188;5038;1
9189;4;1
9189;14;1
9189;314;1
9189;3757;1
9189;4804;1
9202;18;1
9202;154;1
9202;314;1
9202;3566;1
9217;32;1
9217;198;1
9217;300;1
9217;314;1
9217;1417;1
9217;2502;1
9217;3690;1
9217;3745;1
9217;5042;1
9251;4;1
9251;314;1
9251;341;1
9251;411;1
9251;3756;1
9251;3759;1
9251;4786;1
9252;4;1
9252;14;1
9252;314;1
9252;327;1
9252;341;1
9252;342;1
9252;343;1
9252;344;1
9252;347;1
9252;455;1
9252;3562;1
9252;3753;1
9252;3761;1
9252;4798;1
9252;11693;1
9276;15;1
9309;4800;1
9352;4;1
9352;19;1
9352;314;1
9352;5006;1
9353;4;1
9353;14;1
9353;314;1
9353;3779;1
9354;446;1
9354;3711;1
9354;6150;1
9371;327;1
9371;3703;1
9374;4;1
9374;314;1
9374;363;1
9374;3778;1
9375;11854;1
9376;4;1
9376;22;1
9376;100;1
9376;1281;1
9376;3697;1
9376;5083;1
9376;8522;1
9377;4;1
9377;32;1
9377;314;1
9377;2461;1
9377;5001;1
9382;4;1
9382;314;1
9382;5035;1
9385;313;1
9385;314;1
9387;10678;1
9387;11854;1
9391;14;1
9391;215;1
9394;4;1
9394;250;1
9394;271;1
9394;1299;1
9395;4;1
9395;14;1
9395;314;1
9395;5123;1
9396;4;1
9396;314;1
9396;1337;1
9396;6134;1
9396;6144;1
9398;4;1
9398;14;1
9398;314;1
9398;448;1
9398;2549;1
9398;2558;1
9398;2559;1
9398;2582;1
9398;2585;1
9398;2606;1
9398;2637;1
9398;2645;1
9398;2647;1
9398;2689;1
9398;5014;1
9400;14;1
9400;32;1
9400;5033;1
9402;5083;1
9403;4;1
9403;14;1
9403;251;1
9403;314;1
9403;5016;1
9404;4;1
9404;14;1
9404;314;1
9404;5015;1
9408;18;1
9409;4;1
9409;314;1
9409;3712;1
9409;5043;1
9410;3702;1
9410;3745;1
9410;4836;1
9410;4845;1
9410;5017;1
9410;5055;1
9410;5065;1
9410;5071;1
9411;314;1
9411;5070;1
9411;6135;1
9415;3687;1
9418;4840;1
9418;4848;1
9418;5018;1
9418;5056;1
9418;5064;1
9418;5072;1
9418;5098;1
9421;4;1
9421;73;1
9421;237;1
9421;1213;1
9421;1399;1
9423;1424;1
10432;4;1
10432;314;1
10432;5122;1
10434;14;1
10434;66;1
10434;442;1
10434;3672;1
10435;7453;1
10435;9607;1
10435;9608;1
10435;11847;1
10435;11849;1
10436;11854;1
10438;11854;1
10439;4;1
10439;241;1
10439;1281;1
10439;3689;1
10441;4;1
10441;314;1
10441;1434;1
10441;3696;1
10441;6151;1
10441;6152;1
10443;2471;1
10443;3767;1
10444;1331;1
10445;445;1
10445;1225;1
10445;3565;1
10445;3764;1
10445;5010;1
10445;5066;1
10445;10678;1
10445;11854;1
10446;32;1
10446;255;1
10446;6208;1
10447;4;1
10447;20;1
10447;22;1
10447;314;1
10447;347;1
10447;1424;1
10447;4993;1
10447;5099;1
10447;5100;1
10447;6169;1
10447;6196;1
10450;4;1
10450;21;1
10450;314;1
10450;3709;1
10450;5083;1
10450;6138;1
10451;4;1
10451;314;1
10451;411;1
10451;1338;1
10451;3646;1
10451;5047;1
10451;6140;1
10453;14;1
10453;448;1
10453;5036;1
10454;4;1
10454;6;1
10454;12;1
10454;14;1
10454;314;1
10454;6158;1
10455;4;1
10455;395;1
10455;6176;1
10458;4;1
10458;241;1
10458;314;1
10458;388;1
10458;3689;1
10458;6212;1
10460;4;1
10460;314;1
10460;3724;1
10460;5032;1
10461;4;1
10461;314;1
10461;3674;1
10461;3724;1
10461;5091;1
10461;7226;1
10461;7231;1
10461;7234;1
10461;7252;1
10462;4;1
10462;314;1
10462;1322;1
10462;3724;1
10462;5092;1
10462;6215;1
10462;7232;1
10462;7233;1
10462;7253;1
10464;3647;1
10464;3764;1
10465;442;1
10465;6221;1
10467;11854;1
10469;4;1
10469;314;1
10469;367;1
10469;411;1
10469;1424;1
10469;2484;1
10469;3659;1
10469;4803;1
10469;5000;1
10469;5075;1
10471;14;1
10471;36;1
10471;70;1
10471;285;1
10471;363;1
10471;2458;1
10471;2472;1
10471;3734;1
10472;420;1
10472;3693;1
10472;5083;1
10476;224;1
10476;2486;1
10476;3566;1
10476;10682;1
10477;4;1
10477;314;1
10477;3664;1
10477;5094;1
10477;7225;1
10477;7227;1
10477;7236;1
10477;7251;1
10479;10678;1
10479;11854;1
10480;11854;1
10481;11854;1
10491;241;1
10491;2491;1
10492;4;1
10492;14;1
10492;19;1
10492;314;1
10492;414;1
10492;1266;1
10492;4887;1
10492;7246;1
10492;8525;1
10492;8532;1
10492;8548;1
10492;10668;1
10493;4;1
10493;314;1
10493;343;1
10493;3724;1
10493;5086;1
10493;6155;1
10493;7224;1
10493;7249;1
10494;327;1
10497;11854;1
10499;11854;1
10500;11854;1
10501;4800;1
10501;10678;1
10501;11854;1
10502;11854;1
10503;11854;1
10504;11854;1
10505;11854;1
10507;11854;1
10508;11854;1
10509;11854;1
10510;11854;1
10512;4;1
10512;314;1
10512;434;1
10512;1320;1
10512;6214;1
10516;4;1
10516;314;1
10516;1294;1
10516;1300;1
10516;3724;1
10516;5093;1
10516;6179;1
10516;7228;1
10516;7237;1
10516;7250;1
10516;8528;1
10516;11756;1
10518;11854;1
10519;3767;1
10519;6205;1
10519;11854;1
10521;10678;1
10521;11854;1
10522;11854;1
10524;11854;1
10527;11854;1
10528;11854;1
10530;11854;1
10532;11854;1
10533;11854;1
10535;4;1
10535;314;1
10535;3691;1
10535;3724;1
10535;7229;1
10538;11854;1
10539;11854;1
10540;11854;1
10541;11854;1
10542;11854;1
10543;11854;1
10545;11854;1
10547;11854;1
10550;11854;1
10551;11854;1
10552;11854;1
10563;10678;1
10563;11854;1
10569;244;1
10569;442;1
10569;2462;1
10597;14;1
10597;18;1
10597;341;1
10597;363;1
10597;3745;1
10598;254;1
10598;347;1
10598;3658;1
10598;4803;1
10598;5000;1
10600;4;1
10600;314;1
10600;2472;1
10600;3652;1
10600;6139;1
10600;7283;1
10600;7517;1
10604;4;1
10604;314;1
10604;3566;1
10604;3745;1
10604;5087;1
10604;6156;1
10604;6170;1
10604;6200;1
10604;6201;1
10605;1416;1
10606;4;1
10606;14;1
10606;21;1
10606;175;1
10606;314;1
10606;345;1
10606;448;1
10606;3562;1
10606;4803;1
10607;354;1
10607;377;1
10607;381;1
10607;3724;1
10607;6180;1
10611;18;1
10611;442;1
10611;2460;1
10612;2481;1
10613;4;1
10613;314;1
10613;7513;1
10615;1;1
10615;4;1
10615;446;1
10615;1192;1
10615;1359;1
10615;3724;1
10615;5066;1
10615;6151;1
10615;6152;1
10615;7245;1
10615;7265;1
10615;8534;1
10615;8553;1
10616;442;1
10616;1227;1
10618;4;1
10618;6;1
10618;12;1
10618;314;1
10618;1276;1
10618;6178;1
10619;5000;1
10620;14;1
10620;3767;1
10621;14;1
10622;4;1
10622;314;1
10622;1167;1
10622;5061;1
10622;5095;1
10622;6177;1
10622;7230;1
10622;7235;1
10629;11854;1
10630;11854;1
10631;55;1
10631;442;1
10631;3666;1
10631;8551;1
10632;4;1
10632;14;1
10632;32;1
10632;314;1
10632;6199;1
10633;4;1
10633;451;1
10633;1351;1
10633;7239;1
10634;14;1
10634;412;1
10634;455;1
10634;1424;1
10634;2500;1
10634;3658;1
10634;7248;1
10640;314;1
10640;3757;1
10640;8593;1
10640;11830;1
10641;11854;1
10642;4;1
10642;14;1
10642;314;1
10642;7241;1
10643;14;1
10643;204;1
10643;388;1
10643;2478;1
10647;4;1
10647;314;1
10647;385;1
10647;451;1
10647;1359;1
10647;7240;1
10649;342;1
10649;347;1
10649;367;1
10649;3659;1
10650;11854;1
10651;11854;1
10653;11854;1
10654;11854;1
10655;11854;1
10656;4;1
10656;18;1
10656;189;1
10656;282;1
10656;379;1
10656;398;1
10656;451;1
10656;1317;1
10656;7239;1
10656;7280;1
10656;8532;1
10656;8567;1
10658;11854;1
10659;14;1
10659;32;1
10659;36;1
10659;355;1
10659;3567;1
10659;3663;1
10659;4790;1
10659;6139;1
10659;7278;1
10659;11696;1
10659;11757;1
10662;8530;1
10662;8567;1
10662;9617;1
10664;7273;1
10664;8567;1
10664;8589;1
10664;9633;1
10664;10660;1
10664;10663;1
10666;4;1
10666;8;1
10666;14;1
10666;57;1
10666;2533;1
10667;4;1
10667;6;1
10667;12;1
10667;222;1
10667;314;1
10667;3567;1
10667;5047;1
10667;7279;1
10667;8604;1
10668;376;1
10668;394;1
10668;8552;1
10670;5078;1
10670;11742;1
10671;11743;1
10734;11745;1
10734;11838;1
11783;4;1
11783;314;1
11783;461;1
11783;11785;1
11783;11805;1
11785;4;1
11785;314;1
11785;451;1
11785;3756;1
11785;6148;1
11785;7244;1
11790;3645;1
11795;1;1
11795;4;1
11795;451;1
11795;7243;1
11795;7263;1
11795;8558;1
11795;8582;1
11797;11854;1
11798;11854;1
11800;3757;1
11800;11854;1
11801;11854;1
11802;17;1
11802;27;1
11802;392;1
11803;295;1
11803;418;1
11805;7461;1
11808;32;1
11809;7460;1
11815;7456;1
11817;7455;1
11832;7462;1
11835;7476;1
11839;7469;1
11839;8601;1
11839;8602;1
11839;9607;1
11844;336;1
11850;18;1
11850;160;1
11850;400;1
11850;401;1
11850;3565;1
11850;3755;1
11850;6128;1
11853;11854;1
11855;11854;1
11858;4;1
11858;14;1
11858;32;1
11858;314;1
11858;365;1
11858;8526;1
11859;11854;1
11860;11854;1
11863;7467;1
11865;7504;1
11866;11828;1
11866;11829;1
11866;11843;1
11867;7446;1
11867;7450;1
11867;7458;1
11867;11758;1
11878;248;1
11880;5083;1
11881;4;1
11881;250;1
11881;271;1
11881;418;1
11881;3600;1
11882;4;1
11882;12;1
11882;22;1
11882;257;1
11882;342;1
11882;418;1
11882;2493;1
11882;3634;1
11882;7242;1
11882;7267;1
11882;9625;1
11882;9626;1
11886;11854;1
11888;7272;1
11888;8529;1
11888;8567;1
11888;9609;1
11888;10678;1
11888;10681;1
11891;7288;1
11891;7298;1
11891;8567;1
11891;8596;1
11891;8599;1
11892;14;1
11892;467;1
11892;3651;1
11892;6210;1
11892;11783;1
11893;4;1
11893;8564;1
11893;8567;1
11893;9647;1
11895;4;1
11895;14;1
11895;314;1
11895;8523;1
11896;387;1
11896;3650;1
11898;3659;1
11898;7299;1
11899;4;1
11899;32;1
11899;55;1
11899;8584;1
11900;11854;1
11901;4;1
11901;314;1
11901;9639;1
11901;10658;1
11901;10661;1
11901;10662;1
11933;14;1
11933;32;1
11933;314;1
11933;8590;1
11940;385;1
11943;4;1
11943;3724;1
11943;9636;1
11951;11854;1
11952;6204;1
11952;10678;1
11952;11854;1
11954;5011;1
11954;9628;1
11954;10678;1
11955;3625;1
11955;11854;1
11956;88;1
11956;384;1
11956;3724;1
11956;7276;1
11956;9631;1
11956;9635;1
11956;9642;1
11958;7277;1
11958;8531;1
11958;8560;1
11958;8567;1
11958;9612;1
11958;9613;1
11959;11854;1
11960;11835;1
11962;11844;1
11966;11854;1
11967;11854;1
12000;4;1
12000;314;1
12000;455;1
12000;9637;1
12978;11854;1
13001;271;1
13001;3724;1
13001;9629;1
13001;9644;1
13002;36;1
13002;7505;1
13004;314;1
13004;362;1
13004;9644;1
13004;10653;1
13004;10671;1
13006;55;1
13006;3724;1
13006;9627;1
13006;9644;1
13007;11854;1
13009;8567;1
13009;9644;1
13009;10686;1
13021;3565;1
13021;3764;1
13021;5013;1
13021;5078;1
13021;11854;1
13024;40;1
13024;3724;1
13024;7275;1
13024;8550;1
13024;9641;1
13024;9643;1
13024;9644;1
13024;9648;1
13025;4;1
13025;314;1
13025;3724;1
13025;9634;1
13025;9638;1
13052;4;1
13052;14;1
13052;314;1
13052;327;1
13052;5031;1
13052;11694;1
13053;4;1
13053;14;1
13053;19;1
13053;314;1
13053;10677;1
13053;11775;1
13055;10678;1
13056;467;1
13056;3640;1
13056;11787;1
13058;4;1
13058;14;1
13058;32;1
13058;314;1
13058;11777;1
13073;3640;1
13073;10672;1
13074;4;1
13074;14;1
13074;314;1
13074;8591;1
13086;20;1
13086;22;1
13086;32;1
13086;8567;1
13086;9644;1
13086;11772;1
14102;370;1
14102;3724;1
14102;8567;1
14102;9644;1
14102;10652;1
14102;11764;1
14102;11786;1
14102;11804;1
14140;3740;1
14140;11854;1
14141;11854;1
14142;10673;1
14147;8567;1
14147;9644;1
14147;10654;1
14147;11784;1
14188;5000;1
14188;8567;1
14188;9644;1
14188;10650;1
14190;4;1
14190;14;1
14190;32;1
14190;314;1
14190;7261;1
14190;11763;1
14190;11776;1
14190;11790;1
14193;7511;1
14198;3564;1
14198;10691;1
14198;11807;1
14198;11824;1
14198;11839;1
14198;11841;1
15199;11854;1
15217;7519;1
15217;11766;1
15217;11798;1
15217;11828;1
15217;11829;1
15219;11854;1
15226;3724;1
15227;343;1
15227;385;1
15237;11854;1
15247;3645;1
15247;11840;1
