Id;type;BarCode;SerialNumber;Price;DateCreated;DateUpdated;Stock;Total;Terminated;IsLoanItem;location
4800;Software;C358E9A2-CA0E-41C1-9FCC-C660E3E13064;EA9CD741-6336-4E89-8FE0-38A1BAD56BCB;76,45;2018-04-20 12:51:52.580;2018-11-29 08:25:51.203;4;25;0;0;NULL
4801;Hardware;C7F4113A-BEEE-4F17-A2DE-17E23DFD2212;B723D0B1-0C3E-4153-B69D-4A6796809CAA;400,00;2018-04-20 12:57:42.993;2018-11-21 15:05:45.033;1;1;0;1;Amsterdam
4802;Phone;6EEF637D-FF4C-46F1-920E-80AB7419A1CA;58F868E1-7079-4A87-A1A1-749C0AAE8348;0,00;2018-04-20 16:34:14.067;2018-11-14 13:24:09.407;0;1;0;0;Rotterdam
4803;Hardware;04A28292-3523-442A-BA0A-E40200253A81;663C7423-DB5D-4D07-9848-4E98BDBEBBC2;0,00;2018-04-23 08:49:42.930;2018-11-14 11:11:43.123;1;1;0;1;Amsterdam
4804;Laptop;D6C3AE41-2C1F-43AB-BFE9-F72D3F889FBD;1617DB9B-0D89-43B7-8DCB-7955A8D8694E;2358,00;2018-04-24 10:00:53.000;2018-04-24 10:03:15.423;0;1;0;0;Amsterdam
4805;Hardware;8E759BA9-32A0-4773-B1CD-EF669B782AC6;64F4F81F-D093-46D4-B34D-C743A206355C;0,00;2018-04-24 11:25:51.287;2018-11-23 07:24:40.237;1;1;0;1;Amsterdam
4806;Hardware;DDA60A92-970F-4A27-A24E-B1B6E2FD01A5;DF65803B-04DF-4BB5-9AA0-E5A6BD15D324;0,00;2018-04-24 11:26:14.117;2018-11-23 07:24:30.017;1;1;0;1;Amsterdam
4807;Hardware;74DD88F4-913D-46E7-A615-7F29F826C9B3;549DB813-DC00-498A-BF17-2C988C15D207;0,00;2018-04-24 11:26:42.447;2018-11-23 07:23:08.923;1;1;0;1;Amsterdam
4808;Hardware;F960A890-3F6A-4571-AB16-2F6254FFE673;EAF1996A-52F5-4DC6-952B-C9BB7560B113;0,00;2018-04-24 11:27:55.947;2018-11-23 07:26:53.907;1;1;0;1;Amsterdam
4809;Hardware;09DD4563-E9E3-4606-A5A5-2803A23322E5;0A7914AC-1C0A-4BCB-AE1B-B158A27D49B5;0,00;2018-04-24 11:28:11.570;2018-11-14 11:10:02.543;0;1;0;1;Amsterdam
4810;Hardware;C55F57C6-3683-4ABF-A102-7512024135EB;638CB9CC-BBA9-4DAF-8A13-4D69654C9A96;0,00;2018-04-24 11:28:28.507;2018-12-19 12:20:50.517;0;1;1;1;Amsterdam
4811;Hardware;4941EC60-7F87-4009-994B-A32617B53532;66683187-727B-4A7B-BA9D-04DDE0A351D2;0,00;2018-04-24 11:28:43.257;2018-11-14 11:10:57.467;1;1;0;1;Amsterdam
4812;SIMcard;2298A4E6-DEF0-4172-9E42-1EFFDCAD921A;B36A4830-1C06-4C18-A408-5F06EEDA4C4A;0,00;2018-04-24 13:44:07.603;2018-04-24 13:44:07.603;1;1;0;0;NULL
4813;Phone Number;621E0E70-F8F7-4795-BABC-2CF435711E11;E378087A-81EA-47B3-8927-FC00268F8C0D;23,00;2018-04-24 13:46:05.963;2018-04-24 13:59:35.733;0;1;0;0;NULL
4814;SIMcard;32E84D87-7EA9-400C-B9AB-4E853683675B;E487A197-12DA-48F4-8556-CE5C11D4A753;0,00;2018-04-24 13:53:47.840;2018-06-04 13:55:24.153;0;1;1;0;Amsterdam
4815;SIMcard;6AD35BDB-39EB-40C3-A1A0-390BB0098336;04B8774A-4A68-4CC2-94EA-7D60A95ED544;0,00;2018-04-24 13:54:16.120;2018-06-04 13:55:29.107;0;1;1;0;Amsterdam
4816;SIMcard;F8C28EF7-27ED-4B3C-9D53-A4E126490FAC;6622C00C-707C-4BFB-8DFF-9F4DB992A801;0,00;2018-04-24 13:56:59.857;2018-06-04 13:55:35.027;0;1;1;0;Amsterdam
4817;Phone Number;1817CE65-92F2-4425-BF1B-E82698FC51CB;19EA0761-F2E4-4767-865E-0B26B1D5CA4C;23,00;2018-04-24 13:59:00.793;2018-04-24 13:59:11.623;0;1;0;0;Amsterdam
4818;Phone Number;ED13EC0F-0CD8-4185-8251-9645980BFC61;333933DE-D3F6-4647-816E-AFDABBAECA0D;23,00;2018-04-24 14:00:50.357;2018-04-24 14:00:50.357;0;1;0;0;Amsterdam
4819;Phone Number;702BB176-A9D3-4490-B633-0F8B20A20559;953DB502-EA2A-43A6-A9C5-A3644F44212E;23,00;2018-04-24 14:01:39.920;2018-04-30 09:13:53.830;0;1;0;0;Amsterdam
4820;SIMcard;5E760592-9B7B-4594-8C39-66C0DA4A932C;1B01FDC9-BEEE-4A3D-BF6E-0942745845A5;0,00;2018-04-24 15:04:10.620;2018-04-24 15:04:27.387;0;1;0;0;Amsterdam
4821;SIMcard;73E83A85-3760-4F46-A9E4-BE429484EEAC;1D152672-400D-40CF-929D-BFAC5D1CF3A8;0,00;2018-04-24 15:05:03.637;2018-06-04 13:43:09.440;0;1;1;0;Amsterdam
4822;SIMcard;CEE77B55-87C2-4386-B384-EF686ACE1E01;974BA822-576C-4833-A855-1CB90E7A2996;0,00;2018-04-24 15:05:28.620;2018-06-04 13:43:16.737;0;1;1;0;Amsterdam
4823;SIMcard;6DE661C0-5238-4255-86F3-A6BDD6A40172;239D8B30-F744-4040-A4F8-152530A93540;0,00;2018-04-24 15:05:53.107;2018-06-04 13:43:22.110;0;1;1;0;Amsterdam
4824;SIMcard;8382C777-52FC-47C3-9451-95D0422984A8;4717628B-BAD0-4180-829A-39BD17A251AC;0,00;2018-04-24 15:06:18.823;2018-04-24 15:06:18.823;0;1;0;0;Amsterdam
4825;Phone;0A09001E-B76F-46A1-9629-238690852218;4BCB0263-D2EA-416F-B6B7-28575CE1A176;478,51;2018-04-25 08:47:11.053;2018-11-14 13:23:44.873;0;1;0;0;Rotterdam
4826;Phone;478FA986-124C-4A8C-A40A-2EA46CBD9EFF;D294A627-77C4-438E-8057-7E6F8088500E;478,51;2018-04-25 08:52:24.680;2018-11-14 13:23:36.327;0;1;0;0;Rotterdam
4827;Phone;D4D16A35-F1AD-4B1D-BB0A-30BD79043923;E9B41330-AB61-4758-9079-876434E8F35E;478,51;2018-04-25 08:53:50.400;2018-11-14 13:23:28.763;0;1;0;0;Rotterdam
4828;Phone;B2D5345C-7D73-4A73-A1EC-2FB248F8BBC0;3BD427F2-863A-4A6D-905C-39634066B12D;602,48;2018-04-25 09:24:57.067;2018-11-14 13:24:19.810;0;1;0;0;Rotterdam
4829;Phone Number;AFE5EB23-861C-4AE3-A073-6A4E72E4BE4D;28F52D99-727B-47E5-B2C3-1BF021251B72;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4830;Phone Number;CB6A04B3-0ACA-48A1-8741-92D5A7CA4D5A;2D3690AF-01D5-4C16-AABE-41378CEF05A9;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4831;Phone Number;61CA681E-8B6C-48FB-BCAD-BC0D04DA6678;F5A17E4F-A00C-44A8-93A4-B1CD2663E8DB;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4832;Phone Number;E0BDBD67-E532-465A-B20B-2A2D40697CA0;9005C9F7-649A-47CE-9198-D09C2F0A55DF;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4833;Phone Number;2AF36CF3-3ED1-46E0-963A-4D31521452BF;0545F6EC-D4E0-4263-B44B-14363DF1E909;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4834;Phone Number;9AE1D651-FE1C-42B9-BC56-CF0C7D9F8BFE;9F00AA68-0640-42BB-9704-64F336AF307D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4835;Phone Number;ECAFA6B0-8F41-4B6A-824E-5B375DD89D24;8BDCA9B4-D62D-4083-ABE8-45A679B6E2F3;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4836;Phone Number;8A071531-AF2B-47AE-8D39-BA029F453CD7;F6787F5B-940B-4D35-A010-03C7AACC9580;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4837;Phone Number;90B2B2B1-A051-4553-BF76-F14203C32E02;36D0D930-9280-4141-A1B8-F683907612A6;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4838;Phone Number;DAD27CD7-CF5B-4FE7-B561-3B30E9FC6C51;4BDFD540-3DEA-402F-AE9A-75445B53AF31;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4839;Phone Number;99B12C9D-04FA-4781-B9CE-E2C0DE5F7BC2;61A0A14D-495C-4C5D-9272-B739B055058B;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4840;Phone Number;D931D61E-A3DB-4C7F-8CFC-C201A91BAB5D;EA331B30-1F47-47DE-9179-9BDACEE5F784;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4841;Phone Number;697AE50C-274A-43E6-A49E-B60E73E1820E;B60C1F6B-CA1A-4A75-A898-F5826C859C81;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4842;Phone Number;2E827861-EE88-4028-B25A-3E147AD155CC;1D876D18-5A3E-4FDE-AE3A-6B6C586725DB;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4843;Phone Number;665A391F-F45D-4584-933C-374902DC3945;A8DF5621-200C-4627-8769-74DFC6DB71B0;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4844;Phone Number;4A417DF5-5D26-465B-8E16-F83E959A4F5B;362F7E08-8C0E-4255-9AD9-0A1464523201;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4845;Phone Number;14091915-E184-4BDF-8A82-8CAADBBC6592;8FA4BAFA-FBA6-45F6-8007-896AA7E392A6;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4846;Phone Number;AD48A977-C3C7-429C-A866-3D05B85AD135;EE24EB48-FAE8-47FD-8DDC-BCEABACA5AF1;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4847;Phone Number;90C9E37F-88F8-4BD6-8B0C-B08EEB2E65EC;A70870CA-D147-4389-A77B-4CDCFB55F678;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4848;Phone Number;729ED328-02DE-4645-9166-D38605C23C7B;7259ECF1-972F-45A1-9A01-B1767A5BA952;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4849;Phone Number;6E7443E5-8218-4A6C-95DD-9290D2FC146E;76925AAF-103C-41E3-B24F-FAEF8CBBEC6D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4850;Phone Number;7039D7FF-B2E9-44E5-AA32-A30E24B20C06;C0C4AD9A-9A90-4BBE-A6D5-59C86CAF4BDA;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4851;Phone Number;57FAA249-EA47-4AC0-AF88-AAA808BEAEDF;02A20A7F-5589-4EE6-AA60-5B62FB66272C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4852;Phone Number;7E9561AE-232C-4542-9CF6-688636B007F4;722272AA-F9B3-41F0-A611-780CE759C0B0;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4853;Phone Number;4D0BC4F6-8C10-468A-94F2-DCF1CFE9C2F7;6EC5EFE0-484F-4355-9761-E142A1343AE0;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4854;Phone Number;B4A9A128-6789-4D57-8651-1CDA66BF88CC;2683A867-6920-4104-85C8-1B79BBE74944;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4855;Phone Number;17D764C5-26EA-4CD0-A33E-CCB0A00EBE7F;7AF46A3E-3C6E-4A8E-ADD4-FAC0D1FBAE74;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4856;Phone Number;89FF11D6-1E06-4002-BC7F-2E781D0C9652;AEA397B5-57E7-4448-A4E2-574FAB0AC431;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4857;Phone Number;A6AC17B1-0C31-4AF8-9685-C61968B669B0;E15A1419-8043-427F-9ECD-E151BA7ED928;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4858;Phone Number;9D6420E6-C18C-4799-841F-A271E1FB3E5B;2FE02491-480E-4486-A45C-D58A845026F5;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4859;Phone Number;07E0F0B9-9F53-46B9-A84C-C1A7CFAC9384;2B0AAC0E-A0FA-436E-93BA-28738410DFFC;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4860;Phone Number;1D856F39-6CAB-41E3-8CCF-710E9623172F;662B7221-0BC3-44E3-A75E-34D818BD34E4;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4861;Phone Number;4947E832-325B-4903-B942-C8636C5EC1A3;4CC97062-0327-4342-BD79-62737FF313A3;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4862;Phone Number;DE315BA6-639F-4D33-BFB9-812EBA7250D8;DFCDA310-333F-4630-A06C-F43F2E1A3BCB;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4863;Phone Number;3E2E141C-D2FE-4562-AA6D-7A5C2F44F0E3;EF1D1141-08A7-4A0C-85C3-B3BCC8B61F52;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4864;Phone Number;CD5BD3CB-0F29-42E6-B391-1D63EF43DE0D;DA058A41-382E-45A7-898C-A2F8450DE084;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4865;Phone Number;345292D8-86AC-4677-B1B9-93C3914E56B9;DCDCB84F-4DFA-4935-9F20-300ABEA94AB6;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4866;Phone Number;453201F5-B4D2-4A28-9968-C48F7DAA2EEE;013683DD-32B7-42BE-A580-5E3DE98AA1B0;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4867;Phone Number;2ECD1C3A-2D2D-45A3-8DE2-EAB2C6C7A60A;F59E470F-0863-47AD-8E68-ACAE9BDC28E7;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4868;Phone Number;2010D86B-15A6-4802-AAA4-9236C7293E12;E4DA6E8F-C054-45E9-BAC3-65B8823C1E0A;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4869;Phone Number;B4200742-CAC0-4A70-A531-726EAE6EE999;C1A1B51D-AF98-4230-9709-5A0964C40E78;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4870;Phone Number;B004D58E-E20C-408C-822A-C8B6028FE58A;A15210F1-5537-438B-8A6B-1C0C5DB5E41D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4871;Phone Number;8F0C3A67-E135-4B4F-A36E-1D747758B40E;BE791715-EC09-4A83-9B63-F4622EE1FD0B;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4872;Phone Number;9B781D4E-0A98-468A-9B38-6AF3680A57FC;EBB273FC-DB6C-4143-9256-9A438440BB11;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4873;Phone Number;F6D5A940-B845-42F9-93B4-EF8CC0A2B616;4EE60E0E-832A-4C3A-9C76-E3BAF67F4D9A;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4874;Phone Number;97A03D1E-433F-4B35-83ED-1826F1EB30C3;5887746C-6887-4259-9DC0-636A80D88FCA;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4875;Phone Number;64862936-8524-41F1-9776-6A2EA92B73ED;1FD00543-4B28-4053-90EC-D0B92F0AA34E;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4876;Phone Number;4EEEAE9A-1BB3-4E0A-9FFB-C67E540F08D3;2C516DDE-135B-4B7C-88BD-3F6C2B990D5A;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4877;Phone Number;355B78E3-F89E-40CC-B9C1-6B9234F80B05;B9B6E4CD-0049-4BEE-BE6A-FB2893732EE6;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4878;Phone Number;2DE4BFA2-96AB-45F0-9878-CC4D6452FD4D;3563DA12-2024-4125-B5BD-D8BD9CE46893;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4879;Phone Number;CE51DF35-76D1-4C2D-A767-8370CF695614;E3816A01-0EF3-4CF0-BCAF-0517341B5BE4;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4880;Phone Number;CB0CF724-86CE-4A31-875C-5B236DB1D53C;1006A330-8E51-4F78-BBD6-DF0F1F059A9D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4881;Phone Number;D105AEDC-6924-407B-8A4D-880A389A4CC0;BC76A54E-72C5-40C7-BFE8-FC88B1763B81;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4882;Phone Number;201CCB21-E060-48CA-85DF-0D981F144A81;6ACDEF8B-C63C-42F7-8155-D96DA00E67FD;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4883;Phone Number;E48601B7-37DA-4EDB-A5EA-0C9B9F7C54F6;E82F3961-2409-49E1-953F-B5D7835CF19B;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4884;Phone Number;655FF1D7-CE62-447F-B82D-B0A0E1F952D0;FB36EE09-D96A-4313-B20A-765BC4F1E032;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4885;Phone Number;1BC9348E-B9B9-4C5D-B29E-710E2EC12566;279749AA-F085-4376-8B22-1F3D331E785C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4886;Phone Number;05E71EEA-FC6A-4388-8725-FD19F66CB3CB;DC9734DD-354E-4549-8584-9DA47679CFA3;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4887;Phone Number;36610CD6-F481-4C29-8813-96F79AB70B52;761D8313-76EE-4B5F-BED0-A08835CDACD3;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4888;Phone Number;98BA27FB-85A0-49E0-B5DB-F10792588A8C;9BA3A502-FE66-4625-B0A9-E0481C10CE4C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4889;Phone Number;61CCB95E-8CF1-4E9D-BF66-D67118B343DA;76990A16-464F-45A6-A310-2A5E10808BD2;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4890;Phone Number;223F9860-1D86-4388-B7B9-440F42B9579A;A661118A-B3CB-4393-80CE-9EA58534AB1F;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4891;Phone Number;687BF77A-A265-41BD-8925-546471F471DD;AB363683-E240-441E-87BC-091CFB156066;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4892;Phone Number;48DC4076-9AA5-4D37-803D-6B88DD15E608;9CF9BA99-E879-48A1-A734-BF192C6220A1;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4893;Phone Number;70621C80-8449-4CEF-A67A-92C3AA942363;DCB6ABD3-645A-45DD-9EB5-31C04998B64C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4894;Phone Number;1331D287-E444-4B49-8BF0-B34DA1D6F29B;2E538FBC-401C-45E7-BCCD-D0D975DCA181;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4895;Phone Number;4BA91EE9-941C-44EC-98F3-9A9ABD10D010;4E34B13B-6D7E-45BD-A648-9652C80FBBB2;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4896;Phone Number;9D4FD9EB-A705-4735-B134-7375E345F80D;AD4E158A-72FE-4FD0-9FE9-F12E964230C7;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4897;Phone Number;3E3B4B71-3F9F-42C9-B233-C8F71627ABDC;8F289F90-C224-4BEA-BA65-580AF941A495;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4898;Phone Number;1E0F5714-9BB3-4757-A9A5-E97400EA5BF1;8DA6E799-1D99-4EC5-AABE-1E407C861CC5;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4899;Phone Number;50881E83-83A8-4810-85DE-0355B0C17A83;E42B538A-4C89-4A69-9E9D-4F09CB5F3768;23,00;2018-04-25 13:30:00.000;2018-10-03 09:41:17.710;0;1;1;0;Amsterdam
4900;Phone Number;B32BB7A9-8AC2-46EE-9DEF-1197C5F6ABCA;C5A4FD63-EB46-47B3-BA0F-9D63F528E353;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4901;Phone Number;95064D86-7B6D-49D4-B291-12EF4C1B7A22;44E8A9AE-0C79-4F9B-80D1-BDE111317AD4;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4902;Phone Number;F178D4C3-7B4E-4388-82F1-B7CB96DDC4C2;B299D807-B2D8-4C12-8D48-B7D0E903A979;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4903;Phone Number;381740ED-ADFE-4CC9-9F5C-78B52065A251;D1208994-D29E-46CB-8196-EA617D512B4F;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4904;Phone Number;FE8A1032-93D3-4AA4-B628-30F64FFD879E;B7CFE679-BFFB-4553-BCF8-7C84BEB0FF04;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4905;Phone Number;F6C93DA6-FEEE-4063-A711-BE39AAD3575E;60A665C9-83D6-4379-B3FB-C2DA84542DFA;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;1;1;0;0;Amsterdam
4906;Phone Number;96ED5E02-AD74-4319-91D5-CA4D5DBDE013;AD159432-3CA5-4D67-8F9A-865657163150;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4907;Phone Number;CFFD02F2-A0A5-48F5-9657-AF9A98329CC8;1F4A9CC8-D50B-4214-89C8-01A55C21B29D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4908;Phone Number;F54CF103-2BED-406F-9E80-5BBA4B353D90;1708151A-834B-4624-9809-3228F45BEB8A;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4909;Phone Number;BC9EE6C6-E578-4692-8876-ED4801088380;459EA881-843A-4510-BDE8-6CC020C462A6;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4910;Phone Number;A5CF8CFB-9A26-4465-8001-21426FFED1BB;3985D888-4352-4E8D-835C-6B547B90C2A9;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4911;Phone Number;7A97294A-A73E-48D0-9BE1-5A82DAA7A8F3;3B4F18D2-BC88-4649-B8F9-0B48BC6D124B;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4912;Phone Number;0C30A974-57DB-4ECC-AC7F-6114CB71F04D;63CEAB81-BEBF-44EE-B4DE-0F776A20A2D7;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4913;Phone Number;0E079B34-68DF-475F-B4FF-4AC1334971DD;536068CD-77FD-4AAA-9ADF-82301C6B244A;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4914;Phone Number;DE556DFB-A0FF-4C22-ADBD-6D0448408E9F;185EF895-6815-4466-A664-AE82CDA36C1E;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4915;Phone Number;708874B9-582F-4CC3-9F95-9204D9C11C5A;73148C5D-2468-439D-9B9D-6389F9E8493C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4916;Phone Number;F2FAADBA-40B0-42B7-A0D8-0750C8B39976;0A86D096-2842-4FFC-BB8E-031658D3718F;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4917;Phone Number;E3179411-B5F3-4C2B-9C6A-31AB044DDC24;F43F81CC-F894-4058-A10D-20D6F92E325F;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4918;Phone Number;417D52D8-0391-4F44-BBC5-DADA0262363D;D36D2528-459B-4AEB-8ADC-BFD3C4145502;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4919;Phone Number;6ED96AE1-CE66-4BEC-88D4-7FF018B395E1;0E230888-E797-45FC-9FF8-A59F9822376D;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4920;Phone Number;80D4F966-A0FC-4130-A114-860278DC3A9C;1B2B75F6-B80B-4DD1-8BDE-C649361D931C;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4921;Phone Number;05DEC794-4D83-4372-93D6-DD12078A73C4;37F58362-E728-42D1-8DF6-08B0DBC3E030;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
4922;Phone Number;4B1AB104-DCF3-4BB9-B17B-A99FDBDF4E24;48189982-00FA-47C6-82BD-672182727D64;23,00;2018-04-25 13:30:00.000;2018-04-25 13:30:00.000;0;1;0;0;Amsterdam
