idBudget;bgUren;bgStatus;bgidActivity;bgidProject;idCompany
59892;11;Closed;225;10248;112168
58682;2;Closed;563;10248;112168
58683;134;Closed;563;10248;112168
58685;72;Closed;563;10248;112168
64207;8;Inactive;225;13752;112168
67504;4;Inactive;556;13752;112168
59886;108;Closed;556;10248;112168
59887;10;Closed;203;10248;112168
59888;175;Closed;557;10248;112168
59889;10;Closed;203;10248;112168
62852;20;Inactive;207;13720;112168
63165;12;Inactive;204;13752;112168
63166;28;Inactive;557;13752;112168
63167;22;Inactive;207;13752;112168
63168;12;Inactive;204;13752;112168
63164;32;Inactive;556;13752;112168
62792;8;Inactive;204;13720;112168
62793;0;Inactive;556;13720;112168
62844;8;Inactive;204;13720;112168
62845;20;Inactive;557;13720;112168
62846;76;Inactive;556;13720;112168
62847;12;Inactive;225;13720;112168
50950;28;Active;492;10250;112169
50952;6;Active;492;10250;112169
52013;40;Closed;492;10175;112176
51313;10;Closed;492;10175;112176
50598;40;Closed;492;10175;112176
56648;0;Closed;NULL;10175;112176
59033;6;Closed;NULL;10175;112176
62873;10;Closed;NULL;13747;112176
62874;4;Closed;NULL;13747;112176
62869;28;Closed;NULL;13747;112176
62870;26;Closed;NULL;13747;112176
62871;4;Closed;NULL;13747;112176
61431;8;Active;NULL;13510;112178
67918;0;Active;NULL;13510;112178
61427;40;Active;NULL;13510;112178
61428;48;Active;NULL;13510;112178
61429;40;Active;NULL;13510;112178
61430;16;Active;NULL;13510;112178
51345;16;Active;492;10295;112178
52021;225;Active;NULL;10321;112183
53205;57;Active;NULL;10321;112183
59875;520;Active;520;13316;112184
59876;312;Active;518;13317;112184
51945;512;Active;520;10308;112184
59874;528;Active;520;13314;112184
54080;336;Active;518;10718;112184
54081;560;Active;520;10719;112184
51946;1176;Active;520;10306;112184
51944;260;Active;518;10307;112184
63028;461;Active;520;13789;112184
63029;512;Active;520;13790;112184
56513;118;Active;525;11937;112185
59013;40;Active;519;13150;112185
60046;24;Active;519;13350;112185
60047;552;Active;552;13351;112185
60226;32;Active;519;13376;112185
51947;762;Active;517;10315;112185
52761;188;Active;515;10315;112185
54388;128;Active;NULL;10765;112185
58368;0;Active;NULL;10765;112185
62876;400;Active;552;13748;112185
64959;120;Active;568;14935;112185
67676;300;Active;520;15209;112185
52199;2176;Active;520;10315;112185
52200;2176;Active;552;10315;112185
52201;435;Active;516;10315;112185
52202;3;Active;518;10315;112185
52203;1088;Active;519;10315;112185
52204;870;Active;551;10315;112185
52057;246;Active;NULL;10400;112186
53215;160;Active;525;10562;112186
65197;0;Active;NULL;14965;112186
65198;60;Active;NULL;14966;112186
51484;76;Closed;207;10332;112191
51487;78;Closed;202;10332;112191
51488;127;Closed;204;10332;112191
51491;51;Closed;202;10332;112191
52867;8;Closed;203;10332;112191
51485;16;Closed;202;10332;112191
51486;8;Closed;204;10332;112191
51492;51;Closed;204;10332;112191
51480;73;Closed;202;10332;112191
51481;11;Closed;204;10332;112191
51482;8;Closed;235;10332;112191
53383;432;Closed;NULL;10403;112200
52617;132;Closed;NULL;10403;112200
52618;46;Closed;NULL;10403;112200
59530;38;Closed;NULL;10403;112200
60083;40;Closed;NULL;10403;112200
51963;0;Closed;492;10403;112200
54463;17;Closed;NULL;10403;112200
54459;11;Closed;NULL;10403;112200
54460;33;Closed;NULL;10403;112200
54461;44;Closed;NULL;10403;112200
53382;230;Closed;NULL;10403;112200
52839;58;Closed;455;10453;112201
52840;8;Closed;465;10453;112201
52845;8;Closed;453;10453;112201
53080;12;Closed;453;10453;112201
53081;140;Closed;456;10453;112201
53082;12;Closed;465;10453;112201
54427;10;Closed;453;10453;112201
54428;46;Closed;455;10453;112201
52838;6;Closed;453;10453;112201
60249;8;Inactive;465;13381;112201
60245;8;Inactive;465;13381;112201
60246;4;Inactive;489;13381;112201
60248;48;Inactive;459;13381;112201
60243;4;Inactive;456;13381;112201
60244;108;Inactive;459;13381;112201
52861;16;Closed;456;10453;112201
53084;40;Closed;454;10453;112201
53085;24;Closed;467;10453;112201
52846;70;Closed;455;10453;112201
52847;8;Closed;465;10453;112201
52848;1;Closed;463;10453;112201
52328;10;Closed;465;10453;112201
52329;30;Closed;489;10453;112201
54429;4;Closed;465;10453;112201
52842;16;Closed;454;10453;112201
52844;3;Closed;452;10453;112201
52849;10;Closed;454;10453;112201
52325;27;Closed;452;10453;112201
52326;8;Closed;453;10453;112201
52327;18;Closed;455;10453;112201
60090;8;Closed;465;13048;112201
59043;2;Closed;453;13048;112201
59044;3;Closed;489;13048;112201
60091;8;Closed;453;13048;112201
60093;18;Closed;456;13048;112201
60089;50;Closed;456;13048;112201
58304;6;Closed;455;13048;112201
58305;6;Closed;465;13048;112201
60661;3;Closed;489;13048;112201
60094;4;Closed;465;13048;112201
61012;26;Inactive;489;13464;112203
61019;6;Inactive;453;13464;112203
61020;32;Inactive;455;13464;112203
61021;6;Inactive;455;13464;112203
61026;68;Inactive;456;13464;112203
61028;8;Inactive;466;13464;112203
61029;6;Inactive;489;13464;112203
61034;2;Active;466;13464;112203
61008;0;Inactive;452;13464;112203
61014;6;Inactive;453;13464;112203
61011;10;Inactive;466;13464;112203
61016;6;Inactive;455;13464;112203
61017;6;Inactive;466;13464;112203
61023;6;Inactive;466;13464;112203
61024;12;Inactive;489;13464;112203
61025;8;Inactive;453;13464;112203
61027;16;Inactive;467;13464;112203
61009;10;Inactive;453;13464;112203
61010;6;Inactive;455;13464;112203
61031;4;Active;456;13464;112203
61033;24;Active;457;13464;112203
61015;32;Inactive;455;13464;112203
64426;3;Closed;466;14854;112208
64423;12;Closed;455;14854;112208
64424;6;Closed;456;14854;112208
67005;5;Active;455;15083;112208
67006;5;Active;457;15083;112208
67007;1;Active;466;15083;112208
64857;6;Inactive;489;14917;112208
64855;24;Inactive;455;14917;112208
64856;4;Inactive;466;14917;112208
64862;24;Inactive;456;14917;112208
52710;6;Closed;NULL;10504;112208
52711;4;Closed;NULL;10504;112208
64861;4;Inactive;453;14917;112208
64866;2;Active;466;14917;112208
64863;4;Active;466;14917;112208
64864;8;Active;456;14917;112208
55928;32;Closed;576;10479;112208
52589;35;Closed;465;10479;112208
52594;7;Closed;489;10479;112208
57111;40;Closed;456;10479;112208
57112;10;Closed;466;10479;112208
52709;36;Closed;NULL;10504;112208
61194;4;Closed;455;10479;112208
61195;4;Closed;453;10479;112208
61196;24;Closed;452;10479;112208
61202;6;Closed;466;10479;112208
61203;8;Closed;489;10479;112208
61204;32;Closed;460;10479;112208
61205;6;Closed;453;10479;112208
61211;6;Closed;453;10479;112208
61213;4;Closed;452;10479;112208
61218;4;Closed;466;10479;112208
61197;4;Closed;466;10479;112208
61198;6;Closed;489;10479;112208
61199;24;Closed;455;10479;112208
61200;6;Closed;453;10479;112208
61201;3;Closed;452;10479;112208
61207;4;Closed;466;10479;112208
61208;8;Closed;489;10479;112208
61209;32;Closed;456;10479;112208
67949;4;Active;455;15263;112208
67950;1;Active;466;15263;112208
67951;1;Active;457;15263;112208
41070;8;Closed;203;8101;111663
41055;17;Closed;203;8101;111663
41056;21;Closed;203;8101;111663
41057;28;Closed;203;8101;111663
41058;8;Closed;203;8101;111663
41068;16;Closed;203;8101;111663
41069;32;Closed;203;8101;111663
43040;4;Closed;203;8101;111663
41066;5;Closed;203;8101;111663
41071;40;Closed;203;8101;111663
41489;10;Closed;203;8101;111663
52233;90;Closed;203;10341;111663
52234;288;Closed;553;10341;111663
41059;29;Closed;203;8101;111663
41060;24;Closed;203;8101;111663
41061;24;Closed;203;8101;111663
41062;20;Closed;203;8101;111663
52236;515;Closed;556;10341;111663
52237;92;Closed;233;10341;111663
51553;156;Closed;207;10341;111663
51554;105;Active;233;10341;111663
51555;1500;Active;238;10341;111663
52232;4;Closed;238;10341;111663
55774;105;Closed;233;10341;111663
55775;417;Closed;556;10341;111663
55776;66;Closed;203;10341;111663
55777;105;Closed;204;10341;111663
56051;105;Closed;556;10341;111663
52235;370;Closed;557;10341;111663
55771;210;Closed;557;10341;111663
55772;210;Closed;557;10341;111663
55773;312;Closed;553;10341;111663
58903;54;Closed;204;10341;111663
59669;156;Closed;207;10341;111663
52238;268;Closed;204;10341;111663
59671;210;Closed;557;10341;111663
56744;54;Closed;233;10341;111663
56745;105;Active;556;10341;111663
56746;105;Active;557;10341;111663
56747;54;Active;207;10341;111663
56052;105;Closed;557;10341;111663
59673;105;Closed;233;10341;111663
59674;417;Closed;556;10341;111663
59675;66;Closed;203;10341;111663
59676;105;Closed;204;10341;111663
56739;54;Closed;207;10341;111663
59670;210;Closed;557;10341;111663
56741;105;Closed;556;10341;111663
56742;105;Closed;557;10341;111663
56743;54;Closed;207;10341;111663
56748;54;Active;233;10341;111663
62758;420;Active;556;10341;111663
59672;312;Closed;553;10341;111663
51552;169;Closed;207;10341;111663
62759;66;Active;203;10341;111663
62764;210;Active;557;10341;111663
62765;320;Active;557;10341;111663
62760;105;Active;204;10341;111663
62763;210;Active;557;10341;111663
60169;80;Closed;556;13190;111663
60171;8;Closed;233;13190;111663
50848;4;Closed;492;10236;111663
50849;12;Closed;492;10236;111663
50850;4;Closed;492;10236;111663
51754;8;Closed;203;10236;111663
46668;0;Closed;202;8651;111663
37956;2038;Closed;203;7745;111663
56499;35;Closed;556;11933;111663
56500;34;Closed;556;11933;111663
59196;32;Closed;556;13190;111663
59197;8;Closed;225;13190;111663
48801;1423;Closed;202;8552;111663
50670;0;Closed;202;8552;111663
45422;8;Closed;492;8621;111663
45626;5;Closed;202;8651;111663
45627;76;Closed;202;8651;111663
45628;27;Closed;202;8651;111663
44999;20;Closed;202;8570;111663
45004;41;Closed;492;8572;111663
45005;16;Closed;492;8572;111663
45006;16;Closed;492;8572;111663
44822;1424;Closed;202;8552;111663
44919;1907;Closed;202;8552;111663
45001;4;Closed;492;8570;111663
45002;40;Closed;492;8570;111663
44991;8;Closed;492;8570;111663
44992;46;Closed;202;8570;111663
44993;61;Closed;202;8570;111663
44994;65;Closed;202;8570;111663
44987;2;Closed;492;8570;111663
44989;2;Closed;492;8570;111663
44995;10;Closed;492;8570;111663
44996;2;Closed;202;8570;111663
44997;4;Closed;492;8570;111663
45000;4;Closed;202;8570;111663
37003;140;Closed;202;6888;111663
52094;252;Closed;203;6888;111663
43299;8;Closed;492;8352;111663
43300;12;Closed;202;8352;111663
43301;6;Closed;202;8352;111663
44998;16;Closed;202;8570;111663
31148;0;Active;NULL;6542;111664
36599;32;Closed;NULL;7543;111669
36600;32;Closed;NULL;7543;111669
36602;12;Closed;NULL;7543;111669
43056;0;Closed;203;7543;111669
45121;0;Closed;492;7543;111669
41325;100;Closed;202;7369;111680
40050;1;Active;202;6196;111680
40051;100;Active;202;6196;111680
27892;200;Active;NULL;5808;111680
25400;1400;Active;NULL;5808;111680
32970;0;Closed;NULL;6977;111689
32969;0;Closed;NULL;6977;111689
42863;0;Closed;202;7157;111689
53054;9;Closed;557;10507;111689
53053;5;Closed;207;10507;111689
58696;4;Closed;207;10507;111689
58697;16;Closed;557;10507;111689
61214;6;Closed;466;10479;112208
61215;8;Closed;489;10479;112208
61217;28;Closed;457;10479;112208
52595;16;Closed;204;10480;112209
53660;18;Closed;202;10639;112209
53661;46;Closed;204;10639;112209
52659;11;Active;NULL;10498;112210
59480;0;Active;NULL;10498;112210
56812;8;Closed;NULL;10544;112216
56813;24;Inactive;NULL;10544;112216
56814;24;Closed;NULL;10544;112216
56815;24;Active;NULL;10544;112216
66555;8;Active;NULL;10544;112216
52968;14;Inactive;NULL;10544;112216
52972;24;Inactive;NULL;10544;112216
52973;6;Inactive;NULL;10544;112216
52974;6;Closed;NULL;10544;112216
52979;6;Active;NULL;10544;112216
52980;6;Active;NULL;10544;112216
52969;4;Inactive;NULL;10544;112216
52970;8;Inactive;NULL;10544;112216
52975;24;Closed;NULL;10544;112216
52977;6;Closed;NULL;10544;112216
52978;24;Active;NULL;10544;112216
52971;2;Inactive;NULL;10544;112216
44119;45;Closed;492;8374;112218
45717;24;Closed;492;8374;112218
48522;2;Closed;492;8374;112218
48524;0;Closed;492;8374;112218
45715;8;Closed;492;8374;112218
45716;8;Closed;492;8374;112218
68100;4;Active;NULL;15210;112219
68101;24;Active;NULL;15210;112219
68102;8;Active;NULL;15210;112219
67888;4;Active;NULL;15210;112219
67889;6;Active;NULL;15210;112219
58441;520;Active;520;13075;112220
56154;48;Active;520;11875;112220
56379;304;Active;520;11917;112220
61378;520;Active;520;13504;112220
62129;592;Active;520;13623;112220
62642;656;Active;520;13708;112220
59359;118;Closed;NULL;13211;112225
59360;8;Closed;NULL;13211;112225
60753;139;Closed;NULL;13211;112225
62742;100;Closed;NULL;13211;112225
59678;32;Active;NULL;13286;112225
59740;628;Closed;NULL;13300;112225
59742;592;Closed;NULL;13300;112225
53498;253;Inactive;NULL;10616;112225
54317;20;Closed;570;10456;112226
54315;172;Closed;570;10456;112226
55750;172;Closed;570;10456;112226
55751;30;Closed;570;10456;112226
55752;20;Closed;570;10456;112226
55955;480;Closed;573;10456;112226
53698;30;Closed;570;10456;112226
53699;20;Closed;570;10456;112226
53700;172;Closed;570;10456;112226
53701;30;Closed;570;10456;112226
53898;208;Closed;573;10456;112226
56493;172;Closed;570;10456;112226
56494;30;Closed;570;10456;112226
56495;20;Closed;570;10456;112226
53697;172;Closed;570;10456;112226
53702;20;Closed;570;10456;112226
59312;172;Closed;570;10456;112226
58475;172;Closed;570;10456;112226
58476;30;Closed;570;10456;112226
59313;30;Closed;570;10456;112226
59314;20;Closed;570;10456;112226
58211;172;Closed;570;10456;112226
58212;30;Closed;570;10456;112226
58213;20;Closed;570;10456;112226
58477;20;Closed;570;10456;112226
60700;30;Closed;570;10456;112226
60701;20;Closed;570;10456;112226
59814;30;Closed;570;10456;112226
59815;20;Closed;570;10456;112226
61169;172;Closed;570;10456;112226
62012;30;Closed;570;10456;112226
62013;20;Closed;570;10456;112226
61170;30;Closed;570;10456;112226
61171;20;Closed;570;10456;112226
60699;172;Closed;570;10456;112226
59813;172;Closed;570;10456;112226
62011;172;Closed;570;10456;112226
64499;172;Closed;570;10456;112226
60188;936;Active;571;10456;112226
62924;172;Closed;570;10456;112226
62925;30;Closed;570;10456;112226
62926;20;Closed;570;10456;112226
64500;30;Closed;570;10456;112226
64501;20;Closed;570;10456;112226
68227;0;Active;570;10456;112226
68233;200;Active;570;10456;112226
66821;30;Closed;570;10456;112226
66822;20;Closed;570;10456;112226
68232;160;Active;570;10456;112226
66820;172;Closed;570;10456;112226
66939;200;Active;571;10456;112226
66940;200;Active;570;10456;112226
67256;20;Active;570;10456;112226
67254;172;Active;570;10456;112226
52348;20;Closed;570;10456;112226
52351;200;Active;570;10456;112226
52346;172;Closed;570;10456;112226
52347;30;Closed;570;10456;112226
54316;30;Closed;570;10456;112226
67255;30;Active;570;10456;112226
56333;24;Active;520;11902;112228
53653;80;Active;520;10635;112228
54364;96;Active;520;10762;112228
56657;150;Closed;203;11962;112233
58861;55;Closed;202;13123;112233
60024;144;Active;204;13295;112233
60066;96;Closed;203;13295;112233
60068;50;Active;207;13295;112233
59817;0;Closed;556;13297;112233
54051;7;Active;203;10712;112233
55802;10;Closed;207;10507;111689
52753;7;Closed;557;10507;111689
52754;1;Closed;207;10507;111689
55803;16;Closed;557;10507;111689
60528;20;Inactive;557;10507;111689
62548;3;Inactive;207;10507;111689
56953;0;Closed;557;10507;111689
57045;8;Active;557;10507;111689
56850;14;Closed;207;10507;111689
56851;20;Closed;557;10507;111689
67947;4;Active;207;10507;111689
65096;20;Inactive;557;10507;111689
58698;2;Closed;207;10507;111689
60524;4;Closed;207;10507;111689
60525;16;Closed;557;10507;111689
60527;5;Inactive;207;10507;111689
54193;15;Closed;557;10507;111689
55801;8;Closed;563;10507;111689
62549;8;Inactive;557;10507;111689
67944;20;Inactive;557;10507;111689
67945;8;Inactive;207;10507;111689
67946;12;Active;557;10507;111689
54196;3;Closed;204;10371;111689
52554;8;Closed;557;10371;111689
52706;5;Closed;554;10371;111689
52762;0;Closed;207;10371;111689
56797;22;Closed;557;10371;111689
54192;4;Closed;207;10507;111689
59482;6;Inactive;207;10371;111689
59483;12;Inactive;557;10371;111689
56798;6;Closed;207;10371;111689
58700;32;Closed;557;10371;111689
58701;8;Closed;207;10371;111689
54195;5;Closed;207;10371;111689
60521;10;Inactive;557;10371;111689
60522;5;Inactive;207;10371;111689
60516;8;Closed;207;10371;111689
61791;14;Inactive;557;10371;111689
61792;7;Inactive;207;10371;111689
57046;0;Closed;557;10371;111689
64401;8;Inactive;207;10371;111689
66764;12;Inactive;557;10371;111689
66765;4;Inactive;207;10371;111689
66998;0;Inactive;557;10371;111689
66999;0;Inactive;207;10371;111689
60515;20;Closed;557;10371;111689
55646;20;Closed;557;10371;111689
55647;6;Closed;207;10371;111689
55648;1;Closed;204;10371;111689
67185;12;Active;557;10371;111689
67186;4;Active;207;10371;111689
63172;20;Inactive;557;10371;111689
66695;78;Active;557;14948;111689
65073;38;Active;204;14948;111689
68123;6;Active;207;15308;111689
52356;11;Closed;557;10371;111689
52357;8;Closed;554;10371;111689
54194;5;Closed;557;10371;111689
43493;8;Closed;203;8315;111689
43494;14;Closed;492;8315;111689
43499;8;Closed;203;8315;111689
43501;14;Closed;492;8315;111689
50209;16;Closed;492;10140;111689
65074;18;Active;207;14948;111689
43509;14;Closed;492;8315;111689
43516;14;Closed;492;8315;111689
43518;1;Closed;492;8315;111689
43519;44;Closed;203;8315;111689
43491;32;Closed;203;8315;111689
43492;8;Closed;203;8315;111689
43526;44;Closed;203;8315;111689
43472;52;Closed;492;8315;111689
43478;8;Closed;203;8315;111689
43480;14;Closed;492;8315;111689
43507;8;Closed;203;8315;111689
43508;8;Closed;203;8315;111689
43481;1;Closed;492;8315;111689
43487;14;Closed;492;8315;111689
43489;1;Closed;492;8315;111689
43490;44;Closed;203;8315;111689
43497;44;Closed;203;8315;111689
43498;32;Closed;203;8315;111689
43505;44;Closed;203;8315;111689
43506;32;Closed;203;8315;111689
43512;44;Closed;203;8315;111689
43513;32;Closed;203;8315;111689
43514;8;Closed;203;8315;111689
43515;8;Closed;203;8315;111689
43520;32;Closed;203;8315;111689
43521;8;Closed;203;8315;111689
43522;8;Closed;203;8315;111689
43523;14;Closed;492;8315;111689
43528;8;Closed;203;8315;111689
43529;8;Closed;203;8315;111689
49339;0;Closed;492;8315;111689
43059;52;Closed;203;8315;111689
43530;14;Closed;492;8315;111689
43060;12;Closed;203;8315;111689
43112;13;Closed;203;8315;111689
43202;36;Closed;203;8315;111689
42874;85;Closed;203;8276;111689
43476;44;Closed;203;8315;111689
43477;32;Closed;203;8315;111689
43483;44;Closed;203;8315;111689
43484;32;Closed;203;8315;111689
43485;8;Closed;203;8315;111689
53041;7;Closed;557;10528;111689
53042;1;Closed;207;10528;111689
42868;148;Closed;203;8276;111689
42869;22;Closed;203;8276;111689
42870;30;Closed;203;8276;111689
42867;60;Closed;203;8276;111689
39245;192;Closed;203;7900;111689
39720;8;Closed;203;7900;111689
42871;8;Closed;203;7900;111689
40357;2;Closed;203;8049;111689
40355;24;Closed;203;8049;111689
62235;4;Closed;563;13274;112235
59851;24;Closed;556;13274;112235
56809;0;Closed;563;10750;112235
54276;28;Closed;203;10750;112235
54277;32;Closed;233;10750;112235
54279;80;Closed;204;10750;112235
54280;100;Closed;557;10750;112235
54281;111;Closed;207;10750;112235
59109;0;Closed;203;10750;112235
59209;54;Closed;557;10750;112235
59212;30;Closed;225;10750;112235
59214;0;Closed;204;10750;112235
59680;8;Active;556;13288;112235
59681;2;Active;556;13288;112235
60250;8;Closed;204;13382;112235
60251;2;Closed;557;13382;112235
60252;4;Closed;207;13382;112235
59853;4;Closed;207;13274;112235
59683;3;Active;555;13288;112235
59684;14;Active;232;13288;112235
60455;0;Active;NULL;13288;112235
60456;0;Active;NULL;13288;112235
59679;4;Active;556;13288;112235
54399;48;Closed;204;11787;112236
55480;48;Inactive;207;11787;112236
55486;60;Inactive;204;11787;112236
55487;58;Inactive;557;11787;112236
55474;40;Closed;207;11787;112236
55475;16;Closed;225;11787;112236
55476;112;Closed;557;11787;112236
55477;10;Closed;556;11787;112236
54400;100;Closed;204;11787;112236
55478;10;Closed;233;11787;112236
56873;16;Active;557;11986;112241
56875;4;Active;207;11986;112241
54389;12;Closed;204;10769;112241
54390;16;Closed;557;10769;112241
54391;8;Active;207;10769;112241
55770;320;Active;520;11826;112242
55850;8;Active;NULL;11836;112244
55851;2;Active;NULL;11836;112244
55853;0;Active;NULL;11836;112244
55855;8;Active;NULL;11836;112244
55830;10;Closed;NULL;11833;112245
55831;16;Closed;NULL;11833;112245
55838;12;Closed;NULL;11833;112245
56171;180;Inactive;204;11876;112250
56172;164;Inactive;557;11876;112250
56173;50;Inactive;233;11876;112250
56174;153;Inactive;207;11876;112250
62186;24;Inactive;203;11876;112250
62182;2;Inactive;204;11876;112250
67853;38;Active;204;13615;112250
68130;16;Active;207;15311;112250
56704;32;Inactive;555;11876;112250
64414;24;Active;556;13615;112250
62061;8;Inactive;207;13615;112250
64416;10;Inactive;204;13615;112250
67850;9;Active;207;13615;112250
67845;6;Inactive;204;13615;112250
60721;8;Inactive;233;11876;112250
62185;12;Inactive;208;11876;112250
58908;16;Inactive;204;11876;112250
58909;0;Closed;563;11876;112250
58910;0;Closed;563;11876;112250
56702;76;Inactive;225;11876;112250
62188;12;Inactive;556;11876;112250
62190;8;Inactive;207;11876;112250
59315;226;Inactive;556;11876;112250
56700;18;Inactive;203;11876;112250
56701;174;Inactive;556;11876;112250
61302;0;Active;563;11876;112250
68009;24;Closed;NULL;15286;112252
68010;16;Closed;NULL;15286;112252
56929;5;Active;203;11996;112261
58317;8;Active;232;13052;112269
58864;3;Closed;204;13125;112270
59323;2;Closed;204;13202;112270
58362;6;Closed;204;13063;112270
58665;8;Closed;204;13103;112270
58666;4;Closed;204;13104;112270
59324;4;Closed;204;13203;112270
59334;2;Closed;204;13204;112270
59333;2;Closed;204;13205;112270
58626;0;Closed;207;13097;112275
61269;18;Closed;NULL;13484;112276
58661;48;Closed;NULL;13100;112277
58662;4;Closed;NULL;13100;112277
58663;4;Closed;NULL;13100;112277
58664;8;Closed;NULL;13100;112277
60669;40;Closed;NULL;13428;112277
60670;12;Closed;NULL;13428;112277
61177;14;Active;NULL;13476;112277
61178;23;Active;NULL;13476;112277
61179;24;Active;NULL;13476;112277
61180;8;Active;NULL;13476;112277
60672;16;Closed;NULL;13428;112277
62390;16;Active;NULL;13428;112277
62511;1;Closed;NULL;13428;112277
61181;24;Active;NULL;13476;112277
61182;27;Active;NULL;13476;112277
61183;6;Active;NULL;13476;112277
58759;301;Closed;204;13102;112278
58769;97;Closed;202;13102;112278
58786;74;Closed;204;13102;112278
58794;6;Closed;202;13102;112278
58808;20;Closed;204;13102;112278
62880;0;Closed;563;13102;112278
58815;24;Closed;202;13102;112278
64758;4;Closed;202;14898;112278
64756;12;Closed;204;14898;112278
64757;16;Closed;202;14898;112278
68152;14;Active;204;15221;112278
62437;72;Active;204;13102;112278
59690;80;Closed;232;13102;112278
58773;112;Closed;204;13102;112278
58781;38;Closed;202;13102;112278
58798;32;Closed;204;13102;112278
58806;37;Closed;202;13102;112278
67626;21;Active;203;13102;112278
60816;48;Inactive;202;13102;112278
62438;96;Inactive;204;13102;112278
62439;84;Inactive;204;13102;112278
62440;74;Closed;204;13102;112278
62441;40;Closed;203;13102;112278
64910;96;Closed;204;14924;112283
64911;6;Closed;557;14924;112283
67686;8;Closed;204;14924;112283
67170;40;Closed;204;14924;112283
64912;22;Closed;207;14924;112283
64909;12;Closed;204;14924;112283
68113;20;Inactive;207;15284;112283
58995;3;Inactive;453;13144;112284
59000;2;Inactive;465;13144;112284
59001;4;Inactive;453;13144;112284
59002;24;Inactive;455;13144;112284
59003;2;Inactive;465;13144;112284
58996;3;Inactive;455;13144;112284
58997;3;Inactive;465;13144;112284
58998;4;Inactive;453;13144;112284
58999;40;Inactive;455;13144;112284
66817;224;Active;552;15038;112285
59025;6;Closed;NULL;13122;112286
59026;16;Closed;NULL;13122;112286
59028;8;Closed;NULL;13122;112286
59029;4;Closed;NULL;13122;112286
58848;24;Closed;NULL;13122;112286
60662;24;Closed;NULL;13122;112286
60667;10;Closed;NULL;13122;112286
60663;32;Closed;NULL;13122;112286
60664;8;Closed;NULL;13122;112286
60666;8;Closed;NULL;13122;112286
62311;16;Closed;NULL;13122;112286
62597;0;Active;NULL;13700;112292
62598;0;Active;NULL;13700;112292
59222;0;Active;NULL;13195;112293
59597;0;Active;NULL;13195;112293
59602;0;Active;NULL;13195;112293
59604;0;Active;NULL;13195;112293
62399;1;Closed;NULL;13666;112294
63001;10;Active;NULL;13781;112294
45003;40;Closed;NULL;8571;112295
56436;40;Active;NULL;8571;112295
59713;16;Closed;455;13293;112300
59714;4;Closed;456;13293;112300
59715;6;Closed;576;13293;112300
59716;3;Closed;466;13293;112300
60278;2;Closed;456;13386;112300
60279;2;Closed;457;13386;112300
60280;2;Closed;466;13386;112300
60277;4;Closed;455;13386;112300
61416;8;Closed;455;13509;112300
61417;8;Closed;456;13509;112300
61418;2;Closed;457;13509;112300
61419;4;Closed;466;13509;112300
59729;42;Inactive;452;13294;112301
59726;2;Inactive;465;13294;112301
59731;11;Inactive;489;13294;112301
59727;2;Inactive;452;13294;112301
59728;6;Inactive;465;13294;112301
60145;16;Closed;455;13361;112301
61635;40;Active;452;13533;112301
62932;40;Closed;455;13761;112301
62933;8;Closed;465;13761;112301
66603;5;Closed;489;13761;112301
65201;4;Active;465;14967;112301
65203;48;Active;455;14967;112301
59012;24;Active;519;13149;112302
59725;64;Active;552;13149;112302
68206;0;Inactive;569;13301;112303
60408;120;Active;515;13400;112303
68205;0;Active;569;13400;112303
59973;12;Active;574;13334;112308
59972;96;Active;574;13334;112308
62717;32;Active;587;13551;112309
61726;72;Active;787;13551;112309
61735;40;Active;587;13551;112309
61742;32;Active;791;13551;112309
61743;36;Active;783;13551;112309
61730;64;Active;587;13551;112309
61746;16;Active;799;13551;112309
60979;1;Active;NULL;13355;112310
60111;0;Inactive;NULL;13355;112310
60533;32;Active;NULL;13355;112310
60551;0;Active;NULL;13355;112310
60776;13;Active;NULL;13355;112310
60110;24;Inactive;NULL;13355;112310
61879;15;Active;NULL;13357;112311
61886;40;Active;NULL;13357;112311
61894;10;Active;NULL;13357;112311
62487;0;Active;NULL;13406;112318
60985;24;Active;NULL;13406;112318
60981;24;Active;NULL;13406;112318
60982;12;Active;NULL;13406;112318
60445;35;Active;NULL;13406;112318
60446;16;Active;NULL;13406;112318
60879;36;Closed;NULL;13409;112319
60880;8;Closed;NULL;13409;112319
60881;60;Closed;NULL;13409;112319
62599;19;Closed;NULL;13409;112319
62600;19;Closed;NULL;13409;112319
66331;0;Active;NULL;13409;112319
62762;132;Active;NULL;13409;112319
66370;0;Active;NULL;13409;112319
62675;16;Active;NULL;13409;112319
62681;8;Active;NULL;13409;112319
62106;6;Closed;NULL;13409;112319
62678;0;Closed;NULL;13409;112319
62069;24;Closed;NULL;13409;112319
60976;1;Active;574;13461;112326
60974;8;Active;574;13461;112326
63181;117;Active;NULL;13402;112327
60410;74;Closed;NULL;13402;112327
60411;12;Closed;NULL;13402;112327
63176;22;Active;NULL;13402;112327
63182;38;Active;NULL;13402;112327
63183;24;Active;NULL;13402;112327
62693;36;Active;NULL;13402;112327
60997;1;Closed;453;13462;112328
60998;16;Closed;456;13462;112328
61000;4;Closed;465;13462;112328
61369;2;Closed;465;13462;112328
60995;8;Closed;465;13462;112328
61002;16;Closed;455;13462;112328
60993;36;Closed;455;13462;112328
61003;20;Closed;456;13462;112328
60988;4;Closed;453;13462;112328
60989;4;Closed;455;13462;112328
60992;4;Closed;453;13462;112328
